timestamp,id,prediction,confidence,command
1478198377.192334,0,DoS,1.0,STOP_VEHICLE
1478198377.192655,0,DoS,1.0,STOP_VEHICLE
1478198377.192978,0,DoS,1.0,STOP_VEHICLE
1478198377.193519,0,DoS,1.0,STOP_VEHICLE
1478198377.194012,0,DoS,1.0,STOP_VEHICLE
1478198377.194514,0,DoS,1.0,STOP_VEHICLE
1478198377.195006,0,DoS,1.0,STOP_VEHICLE
1478198377.195498,0,DoS,1.0,STOP_VEHICLE
1478198377.195994,0,DoS,1.0,STOP_VEHICLE
1478198377.196487,0,DoS,1.0,STOP_VEHICLE
1478198377.19699,0,DoS,1.0,STOP_VEHICLE
1478198377.197484,0,DoS,1.0,STOP_VEHICLE
1478198377.19798,0,DoS,1.0,STOP_VEHICLE
1478198377.198305,0,DoS,1.0,STOP_VEHICLE
1478198377.198629,0,DoS,1.0,STOP_VEHICLE
1478198377.199112,0,DoS,1.0,STOP_VEHICLE
1478198377.199607,0,DoS,1.0,STOP_VEHICLE
1478198377.200095,0,DoS,1.0,STOP_VEHICLE
1478198377.200587,0,DoS,1.0,STOP_VEHICLE
1478198377.202399,0,DoS,1.0,STOP_VEHICLE
1478198377.208011,0,DoS,1.0,STOP_VEHICLE
1478198377.208519,0,DoS,1.0,STOP_VEHICLE
1478198377.209012,0,DoS,1.0,STOP_VEHICLE
1478198377.209507,0,DoS,1.0,STOP_VEHICLE
1478198377.209992,0,DoS,1.0,STOP_VEHICLE
1478198377.210488,0,DoS,1.0,STOP_VEHICLE
1478198377.210971,0,DoS,1.0,STOP_VEHICLE
1478198377.211454,0,DoS,1.0,STOP_VEHICLE
1478198377.211947,0,DoS,1.0,STOP_VEHICLE
1478198377.212444,0,DoS,1.0,STOP_VEHICLE
1478198377.212838,0,DoS,1.0,STOP_VEHICLE
1478198377.213173,0,DoS,1.0,STOP_VEHICLE
1478198377.213668,0,DoS,1.0,STOP_VEHICLE
1478198377.21416,0,DoS,1.0,STOP_VEHICLE
1478198377.214654,0,DoS,1.0,STOP_VEHICLE
1478198377.219106,0,DoS,1.0,STOP_VEHICLE
1478198377.219605,0,DoS,1.0,STOP_VEHICLE
1478198377.220088,0,DoS,1.0,STOP_VEHICLE
1478198377.22057,0,DoS,1.0,STOP_VEHICLE
1478198377.221057,0,DoS,1.0,STOP_VEHICLE
1478198377.221555,0,DoS,1.0,STOP_VEHICLE
1478198377.222051,0,DoS,1.0,STOP_VEHICLE
1478198377.222545,0,DoS,1.0,STOP_VEHICLE
1478198377.222878,0,DoS,1.0,STOP_VEHICLE
1478198377.227686,0,DoS,1.0,STOP_VEHICLE
1478198377.228176,0,DoS,1.0,STOP_VEHICLE
1478198377.22868,0,DoS,1.0,STOP_VEHICLE
1478198377.234247,0,DoS,1.0,STOP_VEHICLE
1478198377.234745,0,DoS,1.0,STOP_VEHICLE
1478198377.235233,0,DoS,1.0,STOP_VEHICLE
1478198377.23573,0,DoS,1.0,STOP_VEHICLE
1478198377.23623,0,DoS,1.0,STOP_VEHICLE
1478198377.236719,0,DoS,1.0,STOP_VEHICLE
1478198377.237227,0,DoS,1.0,STOP_VEHICLE
1478198377.237723,0,DoS,1.0,STOP_VEHICLE
1478198377.238225,0,DoS,1.0,STOP_VEHICLE
1478198377.238548,0,DoS,1.0,STOP_VEHICLE
1478198377.239076,0,DoS,1.0,STOP_VEHICLE
1478198377.239569,0,DoS,1.0,STOP_VEHICLE
1478198377.240057,0,DoS,1.0,STOP_VEHICLE
1478198377.240547,0,DoS,1.0,STOP_VEHICLE
1478198377.241037,0,DoS,1.0,STOP_VEHICLE
1478198377.24153,0,DoS,1.0,STOP_VEHICLE
1478198377.242026,0,DoS,1.0,STOP_VEHICLE
1478198377.242528,0,DoS,1.0,STOP_VEHICLE
1478198377.242864,0,DoS,1.0,STOP_VEHICLE
1478198377.243202,0,DoS,1.0,STOP_VEHICLE
1478198377.243699,0,DoS,1.0,STOP_VEHICLE
1478198377.244208,0,DoS,1.0,STOP_VEHICLE
1478198377.244693,0,DoS,1.0,STOP_VEHICLE
1478198377.248172,0,DoS,1.0,STOP_VEHICLE
1478198377.248669,0,DoS,1.0,STOP_VEHICLE
1478198377.249153,0,DoS,1.0,STOP_VEHICLE
1478198377.249655,0,DoS,1.0,STOP_VEHICLE
1478198377.250134,0,DoS,1.0,STOP_VEHICLE
1478198377.25063,0,DoS,1.0,STOP_VEHICLE
1478198377.251117,0,DoS,1.0,STOP_VEHICLE
1478198377.251609,0,DoS,1.0,STOP_VEHICLE
1478198377.252108,0,DoS,1.0,STOP_VEHICLE
1478198377.252606,0,DoS,1.0,STOP_VEHICLE
1478198377.252941,0,DoS,1.0,STOP_VEHICLE
1478198377.253528,0,DoS,1.0,STOP_VEHICLE
1478198377.254019,0,DoS,1.0,STOP_VEHICLE
1478198377.254522,0,DoS,1.0,STOP_VEHICLE
1478198377.255021,0,DoS,1.0,STOP_VEHICLE
1478198377.255511,0,DoS,1.0,STOP_VEHICLE
1478198377.256007,0,DoS,1.0,STOP_VEHICLE
1478198377.256493,0,DoS,1.0,STOP_VEHICLE
1478198377.256998,0,DoS,1.0,STOP_VEHICLE
1478198377.257494,0,DoS,1.0,STOP_VEHICLE
1478198377.257994,0,DoS,1.0,STOP_VEHICLE
1478198377.258319,0,DoS,1.0,STOP_VEHICLE
1478198377.258644,0,DoS,1.0,STOP_VEHICLE
1478198377.263136,0,DoS,1.0,STOP_VEHICLE
1478198377.27368,0,DoS,1.0,STOP_VEHICLE
1478198377.274172,0,DoS,1.0,STOP_VEHICLE
1478198377.274665,0,DoS,1.0,STOP_VEHICLE
1478198377.275156,0,DoS,1.0,STOP_VEHICLE
1478198377.275657,0,DoS,1.0,STOP_VEHICLE
1478198377.276159,0,DoS,1.0,STOP_VEHICLE
1478198377.276652,0,DoS,1.0,STOP_VEHICLE
1478198377.277157,0,DoS,1.0,STOP_VEHICLE
1478198377.27765,0,DoS,1.0,STOP_VEHICLE
1478198377.278154,0,DoS,1.0,STOP_VEHICLE
1478198377.278484,0,DoS,1.0,STOP_VEHICLE
1478198377.278983,0,DoS,1.0,STOP_VEHICLE
1478198377.283739,0,DoS,1.0,STOP_VEHICLE
1478198377.284241,0,DoS,1.0,STOP_VEHICLE
1478198377.284726,0,DoS,1.0,STOP_VEHICLE
1478198377.28523,0,DoS,1.0,STOP_VEHICLE
1478198377.285723,0,DoS,1.0,STOP_VEHICLE
1478198377.286219,0,DoS,1.0,STOP_VEHICLE
1478198377.286715,0,DoS,1.0,STOP_VEHICLE
1478198377.28721,0,DoS,1.0,STOP_VEHICLE
1478198377.287703,0,DoS,1.0,STOP_VEHICLE
1478198377.288189,0,DoS,1.0,STOP_VEHICLE
1478198377.292954,0,DoS,1.0,STOP_VEHICLE
1478198377.298659,0,DoS,1.0,STOP_VEHICLE
1478198377.304061,0,DoS,1.0,STOP_VEHICLE
1478198377.309496,0,DoS,1.0,STOP_VEHICLE
1478198377.309982,0,DoS,1.0,STOP_VEHICLE
1478198377.310468,0,DoS,1.0,STOP_VEHICLE
1478198377.310961,0,DoS,1.0,STOP_VEHICLE
1478198377.311458,0,DoS,1.0,STOP_VEHICLE
1478198377.327916,0,DoS,1.0,STOP_VEHICLE
1478198377.333503,0,DoS,1.0,STOP_VEHICLE
1478198377.344514,0,DoS,1.0,STOP_VEHICLE
1478198377.345015,0,DoS,1.0,STOP_VEHICLE
1478198377.345507,0,DoS,1.0,STOP_VEHICLE
1478198377.34601,0,DoS,1.0,STOP_VEHICLE
1478198377.346504,0,DoS,1.0,STOP_VEHICLE
1478198377.346997,0,DoS,1.0,STOP_VEHICLE
1478198377.347487,0,DoS,1.0,STOP_VEHICLE
1478198377.347982,0,DoS,1.0,STOP_VEHICLE
1478198377.348483,0,DoS,1.0,STOP_VEHICLE
1478198377.348966,0,DoS,1.0,STOP_VEHICLE
1478198377.349461,0,DoS,1.0,STOP_VEHICLE
1478198377.349944,0,DoS,1.0,STOP_VEHICLE
1478198377.350427,0,DoS,1.0,STOP_VEHICLE
1478198377.350922,0,DoS,1.0,STOP_VEHICLE
1478198377.351414,0,DoS,1.0,STOP_VEHICLE
1478198377.351919,0,DoS,1.0,STOP_VEHICLE
1478198377.352415,0,DoS,1.0,STOP_VEHICLE
1478198377.352919,0,DoS,1.0,STOP_VEHICLE
1478198377.353475,0,DoS,1.0,STOP_VEHICLE
1478198377.353966,0,DoS,1.0,STOP_VEHICLE
1478198377.354471,0,DoS,1.0,STOP_VEHICLE
1478198377.354968,0,DoS,1.0,STOP_VEHICLE
1478198377.355456,0,DoS,1.0,STOP_VEHICLE
1478198377.355956,0,DoS,1.0,STOP_VEHICLE
1478198377.356448,0,DoS,1.0,STOP_VEHICLE
1478198377.356948,0,DoS,1.0,STOP_VEHICLE
1478198377.357448,0,DoS,1.0,STOP_VEHICLE
1478198377.357944,0,DoS,1.0,STOP_VEHICLE
1478198377.358268,0,DoS,1.0,STOP_VEHICLE
1478198377.358593,0,DoS,1.0,STOP_VEHICLE
1478198377.359086,0,DoS,1.0,STOP_VEHICLE
1478198377.359575,0,DoS,1.0,STOP_VEHICLE
1478198377.362428,0,DoS,1.0,STOP_VEHICLE
1478198377.36276,0,DoS,1.0,STOP_VEHICLE
1478198377.363095,0,DoS,1.0,STOP_VEHICLE
1478198377.363593,0,DoS,1.0,STOP_VEHICLE
1478198377.3641,0,DoS,1.0,STOP_VEHICLE
1478198377.364582,0,DoS,1.0,STOP_VEHICLE
1478198377.369538,0,DoS,1.0,STOP_VEHICLE
1478198377.370021,0,DoS,1.0,STOP_VEHICLE
1478198377.370505,0,DoS,1.0,STOP_VEHICLE
1478198377.370998,0,DoS,1.0,STOP_VEHICLE
1478198377.371494,0,DoS,1.0,STOP_VEHICLE
1478198377.371998,0,DoS,1.0,STOP_VEHICLE
1478198377.372493,0,DoS,1.0,STOP_VEHICLE
1478198377.372827,0,DoS,1.0,STOP_VEHICLE
1478198377.373163,0,DoS,1.0,STOP_VEHICLE
1478198377.373663,0,DoS,1.0,STOP_VEHICLE
1478198377.374157,0,DoS,1.0,STOP_VEHICLE
1478198377.374645,0,DoS,1.0,STOP_VEHICLE
1478198377.38567,0,DoS,1.0,STOP_VEHICLE
1478198377.38617,0,DoS,1.0,STOP_VEHICLE
1478198377.38666,0,DoS,1.0,STOP_VEHICLE
1478198377.387156,0,DoS,1.0,STOP_VEHICLE
1478198377.387654,0,DoS,1.0,STOP_VEHICLE
1478198377.388144,0,DoS,1.0,STOP_VEHICLE
1478198377.388649,0,DoS,1.0,STOP_VEHICLE
1478198377.389143,0,DoS,1.0,STOP_VEHICLE
1478198377.389631,0,DoS,1.0,STOP_VEHICLE
1478198377.390115,0,DoS,1.0,STOP_VEHICLE
1478198377.390598,0,DoS,1.0,STOP_VEHICLE
1478198377.39109,0,DoS,1.0,STOP_VEHICLE
1478198377.391585,0,DoS,1.0,STOP_VEHICLE
1478198377.392081,0,DoS,1.0,STOP_VEHICLE
1478198377.392576,0,DoS,1.0,STOP_VEHICLE
1478198377.39291,0,DoS,1.0,STOP_VEHICLE
1478198377.393239,0,DoS,1.0,STOP_VEHICLE
1478198377.39374,0,DoS,1.0,STOP_VEHICLE
1478198377.394229,0,DoS,1.0,STOP_VEHICLE
1478198377.394723,0,DoS,1.0,STOP_VEHICLE
1478198377.395218,0,DoS,1.0,STOP_VEHICLE
1478198377.39571,0,DoS,1.0,STOP_VEHICLE
1478198377.396212,0,DoS,1.0,STOP_VEHICLE
1478198377.396703,0,DoS,1.0,STOP_VEHICLE
1478198377.397213,0,DoS,1.0,STOP_VEHICLE
1478198377.397713,0,DoS,1.0,STOP_VEHICLE
1478198377.398208,0,DoS,1.0,STOP_VEHICLE
1478198377.398543,0,DoS,1.0,STOP_VEHICLE
1478198377.399029,0,DoS,1.0,STOP_VEHICLE
1478198377.399519,0,DoS,1.0,STOP_VEHICLE
1478198377.400007,0,DoS,1.0,STOP_VEHICLE
1478198377.400499,0,DoS,1.0,STOP_VEHICLE
1478198377.400991,0,DoS,1.0,STOP_VEHICLE
1478198377.401485,0,DoS,1.0,STOP_VEHICLE
1478198377.401981,0,DoS,1.0,STOP_VEHICLE
1478198377.402318,0,DoS,1.0,STOP_VEHICLE
1478198377.402651,0,DoS,1.0,STOP_VEHICLE
1478198377.402984,0,DoS,1.0,STOP_VEHICLE
1478198377.403518,0,DoS,1.0,STOP_VEHICLE
1478198377.40402,0,DoS,1.0,STOP_VEHICLE
1478198377.404504,0,DoS,1.0,STOP_VEHICLE
1478198377.405018,0,DoS,1.0,STOP_VEHICLE
1478198377.405503,0,DoS,1.0,STOP_VEHICLE
1478198377.405999,0,DoS,1.0,STOP_VEHICLE
1478198377.406486,0,DoS,1.0,STOP_VEHICLE
1478198377.406985,0,DoS,1.0,STOP_VEHICLE
1478198377.40748,0,DoS,1.0,STOP_VEHICLE
1478198377.407977,0,DoS,1.0,STOP_VEHICLE
1478198377.41142,0,DoS,1.0,STOP_VEHICLE
1478198377.411917,0,DoS,1.0,STOP_VEHICLE
1478198377.412415,0,DoS,1.0,STOP_VEHICLE
1478198377.412808,0,DoS,1.0,STOP_VEHICLE
1478198377.413144,0,DoS,1.0,STOP_VEHICLE
1478198377.413641,0,DoS,1.0,STOP_VEHICLE
1478198377.414133,0,DoS,1.0,STOP_VEHICLE
1478198377.414629,0,DoS,1.0,STOP_VEHICLE
1478198377.415123,0,DoS,1.0,STOP_VEHICLE
1478198377.415616,0,DoS,1.0,STOP_VEHICLE
1478198377.41611,0,DoS,1.0,STOP_VEHICLE
1478198377.41661,0,DoS,1.0,STOP_VEHICLE
1478198377.417112,0,DoS,1.0,STOP_VEHICLE
1478198377.4176,0,DoS,1.0,STOP_VEHICLE
1478198377.418101,0,DoS,1.0,STOP_VEHICLE
1478198377.418595,0,DoS,1.0,STOP_VEHICLE
1478198377.41909,0,DoS,1.0,STOP_VEHICLE
1478198377.419575,0,DoS,1.0,STOP_VEHICLE
1478198377.420061,0,DoS,1.0,STOP_VEHICLE
1478198377.420543,0,DoS,1.0,STOP_VEHICLE
1478198377.421036,0,DoS,1.0,STOP_VEHICLE
1478198377.421532,0,DoS,1.0,STOP_VEHICLE
1478198377.42203,0,DoS,1.0,STOP_VEHICLE
1478198377.422529,0,DoS,1.0,STOP_VEHICLE
1478198377.422854,0,DoS,1.0,STOP_VEHICLE
1478198377.423183,0,DoS,1.0,STOP_VEHICLE
1478198377.423687,0,DoS,1.0,STOP_VEHICLE
1478198377.424191,0,DoS,1.0,STOP_VEHICLE
1478198377.424678,0,DoS,1.0,STOP_VEHICLE
1478198377.425181,0,DoS,1.0,STOP_VEHICLE
1478198377.425673,0,DoS,1.0,STOP_VEHICLE
1478198377.426176,0,DoS,1.0,STOP_VEHICLE
1478198377.426675,0,DoS,1.0,STOP_VEHICLE
1478198377.427165,0,DoS,1.0,STOP_VEHICLE
1478198377.427666,0,DoS,1.0,STOP_VEHICLE
1478198377.428155,0,DoS,1.0,STOP_VEHICLE
1478198377.428659,0,DoS,1.0,STOP_VEHICLE
1478198377.429154,0,DoS,1.0,STOP_VEHICLE
1478198377.429637,0,DoS,1.0,STOP_VEHICLE
1478198377.430124,0,DoS,1.0,STOP_VEHICLE
1478198377.430611,0,DoS,1.0,STOP_VEHICLE
1478198377.431099,0,DoS,1.0,STOP_VEHICLE
1478198377.431597,0,DoS,1.0,STOP_VEHICLE
1478198377.432094,0,DoS,1.0,STOP_VEHICLE
1478198377.432587,0,DoS,1.0,STOP_VEHICLE
1478198377.432912,0,DoS,1.0,STOP_VEHICLE
1478198377.433237,0,DoS,1.0,STOP_VEHICLE
1478198377.433742,0,DoS,1.0,STOP_VEHICLE
1478198377.442637,0,DoS,1.0,STOP_VEHICLE
1478198377.447959,0,DoS,1.0,STOP_VEHICLE
1478198377.448462,0,DoS,1.0,STOP_VEHICLE
1478198377.448962,0,DoS,1.0,STOP_VEHICLE
1478198377.449453,0,DoS,1.0,STOP_VEHICLE
1478198377.449937,0,DoS,1.0,STOP_VEHICLE
1478198377.450426,0,DoS,1.0,STOP_VEHICLE
1478198377.450909,0,DoS,1.0,STOP_VEHICLE
1478198377.451398,0,DoS,1.0,STOP_VEHICLE
1478198377.451896,0,DoS,1.0,STOP_VEHICLE
1478198377.452387,0,DoS,1.0,STOP_VEHICLE
1478198377.452894,0,DoS,1.0,STOP_VEHICLE
1478198377.453253,0,DoS,1.0,STOP_VEHICLE
1478198377.453736,0,DoS,1.0,STOP_VEHICLE
1478198377.464007,0,DoS,1.0,STOP_VEHICLE
1478198377.464493,0,DoS,1.0,STOP_VEHICLE
1478198377.464997,0,DoS,1.0,STOP_VEHICLE
1478198377.476027,0,DoS,1.0,STOP_VEHICLE
1478198377.476517,0,DoS,1.0,STOP_VEHICLE
1478198377.477028,0,DoS,1.0,STOP_VEHICLE
1478198377.477521,0,DoS,1.0,STOP_VEHICLE
1478198377.478022,0,DoS,1.0,STOP_VEHICLE
1478198377.47836,0,DoS,1.0,STOP_VEHICLE
1478198377.478876,0,DoS,1.0,STOP_VEHICLE
1478198377.47937,0,DoS,1.0,STOP_VEHICLE
1478198377.479859,0,DoS,1.0,STOP_VEHICLE
1478198377.480348,0,DoS,1.0,STOP_VEHICLE
1478198377.480868,0,DoS,1.0,STOP_VEHICLE
1478198377.48134,0,DoS,1.0,STOP_VEHICLE
1478198377.481822,0,DoS,1.0,STOP_VEHICLE
1478198377.482155,0,DoS,1.0,STOP_VEHICLE
1478198377.482488,0,DoS,1.0,STOP_VEHICLE
1478198377.48282,0,DoS,1.0,STOP_VEHICLE
1478198377.483155,0,DoS,1.0,STOP_VEHICLE
1478198377.48366,0,DoS,1.0,STOP_VEHICLE
1478198377.484162,0,DoS,1.0,STOP_VEHICLE
1478198377.48465,0,DoS,1.0,STOP_VEHICLE
1478198377.485149,0,DoS,1.0,STOP_VEHICLE
1478198377.485642,0,DoS,1.0,STOP_VEHICLE
1478198377.486146,0,DoS,1.0,STOP_VEHICLE
1478198377.486643,0,DoS,1.0,STOP_VEHICLE
1478198377.487129,0,DoS,1.0,STOP_VEHICLE
1478198377.487628,0,DoS,1.0,STOP_VEHICLE
1478198377.488116,0,DoS,1.0,STOP_VEHICLE
1478198377.48862,0,DoS,1.0,STOP_VEHICLE
1478198377.489118,0,DoS,1.0,STOP_VEHICLE
1478198377.489596,0,DoS,1.0,STOP_VEHICLE
1478198377.490083,0,DoS,1.0,STOP_VEHICLE
1478198377.490568,0,DoS,1.0,STOP_VEHICLE
1478198377.494682,0,DoS,1.0,STOP_VEHICLE
1478198377.495175,0,DoS,1.0,STOP_VEHICLE
1478198377.495673,0,DoS,1.0,STOP_VEHICLE
1478198377.496174,0,DoS,1.0,STOP_VEHICLE
1478198377.496666,0,DoS,1.0,STOP_VEHICLE
1478198377.49717,0,DoS,1.0,STOP_VEHICLE
1478198377.497665,0,DoS,1.0,STOP_VEHICLE
1478198377.498161,0,DoS,1.0,STOP_VEHICLE
1478198377.498491,0,DoS,1.0,STOP_VEHICLE
1478198377.498984,0,DoS,1.0,STOP_VEHICLE
1478198377.499466,0,DoS,1.0,STOP_VEHICLE
1478198377.499951,0,DoS,1.0,STOP_VEHICLE
1478198377.500435,0,DoS,1.0,STOP_VEHICLE
1478198377.505221,0,DoS,1.0,STOP_VEHICLE
1478198377.505712,0,DoS,1.0,STOP_VEHICLE
1478198377.506213,0,DoS,1.0,STOP_VEHICLE
1478198377.50671,0,DoS,1.0,STOP_VEHICLE
1478198377.507201,0,DoS,1.0,STOP_VEHICLE
1478198377.507696,0,DoS,1.0,STOP_VEHICLE
1478198377.508189,0,DoS,1.0,STOP_VEHICLE
1478198377.508697,0,DoS,1.0,STOP_VEHICLE
1478198377.509189,0,DoS,1.0,STOP_VEHICLE
1478198377.509673,0,DoS,1.0,STOP_VEHICLE
1478198377.51016,0,DoS,1.0,STOP_VEHICLE
1478198377.51065,0,DoS,1.0,STOP_VEHICLE
1478198377.511139,0,DoS,1.0,STOP_VEHICLE
1478198377.511625,0,DoS,1.0,STOP_VEHICLE
1478198377.512125,0,DoS,1.0,STOP_VEHICLE
1478198377.512624,0,DoS,1.0,STOP_VEHICLE
1478198377.51302,0,DoS,1.0,STOP_VEHICLE
1478198377.51352,0,DoS,1.0,STOP_VEHICLE
1478198377.514011,0,DoS,1.0,STOP_VEHICLE
1478198377.514515,0,DoS,1.0,STOP_VEHICLE
1478198377.515009,0,DoS,1.0,STOP_VEHICLE
1478198377.5155,0,DoS,1.0,STOP_VEHICLE
1478198377.51599,0,DoS,1.0,STOP_VEHICLE
1478198377.516487,0,DoS,1.0,STOP_VEHICLE
1478198377.516983,0,DoS,1.0,STOP_VEHICLE
1478198377.51747,0,DoS,1.0,STOP_VEHICLE
1478198377.517975,0,DoS,1.0,STOP_VEHICLE
1478198377.518475,0,DoS,1.0,STOP_VEHICLE
1478198377.518967,0,DoS,1.0,STOP_VEHICLE
1478198377.519449,0,DoS,1.0,STOP_VEHICLE
1478198377.519942,0,DoS,1.0,STOP_VEHICLE
1478198377.520426,0,DoS,1.0,STOP_VEHICLE
1478198377.520913,0,DoS,1.0,STOP_VEHICLE
1478198377.52141,0,DoS,1.0,STOP_VEHICLE
1478198377.525544,0,DoS,1.0,STOP_VEHICLE
1478198377.536563,0,DoS,1.0,STOP_VEHICLE
1478198377.537067,0,DoS,1.0,STOP_VEHICLE
1478198377.537566,0,DoS,1.0,STOP_VEHICLE
1478198377.538061,0,DoS,1.0,STOP_VEHICLE
1478198377.538395,0,DoS,1.0,STOP_VEHICLE
1478198377.538891,0,DoS,1.0,STOP_VEHICLE
1478198377.53937,0,DoS,1.0,STOP_VEHICLE
1478198377.539856,0,DoS,1.0,STOP_VEHICLE
1478198377.54034,0,DoS,1.0,STOP_VEHICLE
1478198377.54084,0,DoS,1.0,STOP_VEHICLE
1478198377.541325,0,DoS,1.0,STOP_VEHICLE
1478198377.541824,0,DoS,1.0,STOP_VEHICLE
1478198377.542328,0,DoS,1.0,STOP_VEHICLE
1478198377.542668,0,DoS,1.0,STOP_VEHICLE
1478198377.543001,0,DoS,1.0,STOP_VEHICLE
1478198377.543501,0,DoS,1.0,STOP_VEHICLE
1478198377.544011,0,DoS,1.0,STOP_VEHICLE
1478198377.544495,0,DoS,1.0,STOP_VEHICLE
1478198377.545001,0,DoS,1.0,STOP_VEHICLE
1478198377.545489,0,DoS,1.0,STOP_VEHICLE
1478198377.545991,0,DoS,1.0,STOP_VEHICLE
1478198377.546485,0,DoS,1.0,STOP_VEHICLE
1478198377.54698,0,DoS,1.0,STOP_VEHICLE
1478198377.547467,0,DoS,1.0,STOP_VEHICLE
1478198377.547961,0,DoS,1.0,STOP_VEHICLE
1478198377.548465,0,DoS,1.0,STOP_VEHICLE
1478198377.548962,0,DoS,1.0,STOP_VEHICLE
1478198377.549443,0,DoS,1.0,STOP_VEHICLE
1478198377.54993,0,DoS,1.0,STOP_VEHICLE
1478198377.550414,0,DoS,1.0,STOP_VEHICLE
1478198377.550904,0,DoS,1.0,STOP_VEHICLE
1478198377.551396,0,DoS,1.0,STOP_VEHICLE
1478198377.551893,0,DoS,1.0,STOP_VEHICLE
1478198377.552388,0,DoS,1.0,STOP_VEHICLE
1478198377.552711,0,DoS,1.0,STOP_VEHICLE
1478198377.556023,0,DoS,1.0,STOP_VEHICLE
1478198377.556511,0,DoS,1.0,STOP_VEHICLE
1478198377.557017,0,DoS,1.0,STOP_VEHICLE
1478198377.557516,0,DoS,1.0,STOP_VEHICLE
1478198377.563389,0,DoS,1.0,STOP_VEHICLE
1478198377.563892,0,DoS,1.0,STOP_VEHICLE
1478198377.564379,0,DoS,1.0,STOP_VEHICLE
1478198377.564885,0,DoS,1.0,STOP_VEHICLE
1478198377.565374,0,DoS,1.0,STOP_VEHICLE
1478198377.56588,0,DoS,1.0,STOP_VEHICLE
1478198377.566371,0,DoS,1.0,STOP_VEHICLE
1478198377.566865,0,DoS,1.0,STOP_VEHICLE
1478198377.567351,0,DoS,1.0,STOP_VEHICLE
1478198377.572288,0,DoS,1.0,STOP_VEHICLE
1478198377.572621,0,DoS,1.0,STOP_VEHICLE
1478198377.572954,0,DoS,1.0,STOP_VEHICLE
1478198377.573455,0,DoS,1.0,STOP_VEHICLE
1478198377.573946,0,DoS,1.0,STOP_VEHICLE
1478198377.57445,0,DoS,1.0,STOP_VEHICLE
1478198377.579712,0,DoS,1.0,STOP_VEHICLE
1478198377.580198,0,DoS,1.0,STOP_VEHICLE
1478198377.580686,0,DoS,1.0,STOP_VEHICLE
1478198377.585976,0,DoS,1.0,STOP_VEHICLE
1478198377.586465,0,DoS,1.0,STOP_VEHICLE
1478198377.58696,0,DoS,1.0,STOP_VEHICLE
1478198377.587452,0,DoS,1.0,STOP_VEHICLE
1478198377.587954,0,DoS,1.0,STOP_VEHICLE
1478198377.588454,0,DoS,1.0,STOP_VEHICLE
1478198377.588948,0,DoS,1.0,STOP_VEHICLE
1478198377.589436,0,DoS,1.0,STOP_VEHICLE
1478198377.589924,0,DoS,1.0,STOP_VEHICLE
1478198377.590405,0,DoS,1.0,STOP_VEHICLE
1478198377.590894,0,DoS,1.0,STOP_VEHICLE
1478198377.591388,0,DoS,1.0,STOP_VEHICLE
1478198377.591886,0,DoS,1.0,STOP_VEHICLE
1478198377.592381,0,DoS,1.0,STOP_VEHICLE
1478198377.592714,0,DoS,1.0,STOP_VEHICLE
1478198377.593046,0,DoS,1.0,STOP_VEHICLE
1478198377.593548,0,DoS,1.0,STOP_VEHICLE
1478198377.594038,0,DoS,1.0,STOP_VEHICLE
1478198377.598828,0,DoS,1.0,STOP_VEHICLE
1478198377.609524,0,DoS,1.0,STOP_VEHICLE
1478198377.610015,0,DoS,1.0,STOP_VEHICLE
1478198377.610497,0,DoS,1.0,STOP_VEHICLE
1478198377.610987,0,DoS,1.0,STOP_VEHICLE
1478198377.611483,0,DoS,1.0,STOP_VEHICLE
1478198377.611987,0,DoS,1.0,STOP_VEHICLE
1478198377.612483,0,DoS,1.0,STOP_VEHICLE
1478198377.612878,0,DoS,1.0,STOP_VEHICLE
1478198377.613377,0,DoS,1.0,STOP_VEHICLE
1478198377.61387,0,DoS,1.0,STOP_VEHICLE
1478198377.614375,0,DoS,1.0,STOP_VEHICLE
1478198377.614706,0,DoS,1.0,STOP_VEHICLE
1478198377.615194,0,DoS,1.0,STOP_VEHICLE
1478198377.615688,0,DoS,1.0,STOP_VEHICLE
1478198377.616183,0,DoS,1.0,STOP_VEHICLE
1478198377.616674,0,DoS,1.0,STOP_VEHICLE
1478198377.617166,0,DoS,1.0,STOP_VEHICLE
1478198377.617666,0,DoS,1.0,STOP_VEHICLE
1478198377.618167,0,DoS,1.0,STOP_VEHICLE
1478198377.61865,0,DoS,1.0,STOP_VEHICLE
1478198377.619145,0,DoS,1.0,STOP_VEHICLE
1478198377.640245,0,DoS,1.0,STOP_VEHICLE
1478198377.640737,0,DoS,1.0,STOP_VEHICLE
1478198377.641233,0,DoS,1.0,STOP_VEHICLE
1478198377.64173,0,DoS,1.0,STOP_VEHICLE
1478198377.642237,0,DoS,1.0,STOP_VEHICLE
1478198377.642573,0,DoS,1.0,STOP_VEHICLE
1478198377.642906,0,DoS,1.0,STOP_VEHICLE
1478198377.643406,0,DoS,1.0,STOP_VEHICLE
1478198377.643916,0,DoS,1.0,STOP_VEHICLE
1478198377.644398,0,DoS,1.0,STOP_VEHICLE
1478198377.654946,0,DoS,1.0,STOP_VEHICLE
1478198377.655279,0,DoS,1.0,STOP_VEHICLE
1478198377.655773,0,DoS,1.0,STOP_VEHICLE
1478198377.656261,0,DoS,1.0,STOP_VEHICLE
1478198377.656755,0,DoS,1.0,STOP_VEHICLE
1478198377.657258,0,DoS,1.0,STOP_VEHICLE
